Ensemble,Site,param,value,Category
LHC0264,ORNL,baseflow_scalar,0.077604336,Top10
LHC0274,ORNL,baseflow_scalar,0.077648624,Top10
LHC0283,ORNL,baseflow_scalar,0.008909659,Top10
LHC0287,ORNL,baseflow_scalar,0.07325547,Top10
LHC0303,ORNL,baseflow_scalar,0.050314894,Top10
LHC0310,ORNL,baseflow_scalar,0.0189332,Top10
LHC0326,ORNL,baseflow_scalar,0.014415912,Top10
LHC0336,ORNL,baseflow_scalar,0.013854202,Top10
LHC0338,ORNL,baseflow_scalar,0.073393978,Top10
LHC0344,ORNL,baseflow_scalar,0.045223904,Top10
LHC0361,ORNL,baseflow_scalar,0.042785834,Top10
LHC0390,ORNL,baseflow_scalar,0.002845584,Top10
LHC0396,ORNL,baseflow_scalar,0.05663503,Top10
LHC0005,TALL,maximum_leaf_wetted_fraction,0.068955391,Top10
LHC0036,TALL,maximum_leaf_wetted_fraction,0.442194744,Top10
LHC0041,TALL,maximum_leaf_wetted_fraction,0.263687392,Top10
LHC0050,TALL,maximum_leaf_wetted_fraction,0.258234754,Top10
LHC0057,TALL,maximum_leaf_wetted_fraction,0.173357744,Top10
LHC0062,TALL,maximum_leaf_wetted_fraction,0.334670373,Top10
LHC0078,TALL,maximum_leaf_wetted_fraction,0.484520016,Top10
LHC0088,TALL,maximum_leaf_wetted_fraction,0.319441253,Top10
LHC0115,TALL,maximum_leaf_wetted_fraction,0.344409271,Top10
LHC0122,TALL,maximum_leaf_wetted_fraction,0.294268208,Top10
LHC0126,TALL,maximum_leaf_wetted_fraction,0.306954942,Top10
LHC0138,TALL,maximum_leaf_wetted_fraction,0.222622798,Top10
LHC0147,TALL,maximum_leaf_wetted_fraction,0.29413917,Top10
LHC0148,TALL,maximum_leaf_wetted_fraction,0.064262135,Top10
LHC0154,TALL,maximum_leaf_wetted_fraction,0.418400011,Top10
LHC0158,TALL,maximum_leaf_wetted_fraction,0.459877896,Top10
LHC0164,TALL,maximum_leaf_wetted_fraction,0.26987097,Top10
LHC0178,TALL,maximum_leaf_wetted_fraction,0.277120784,Top10
LHC0190,TALL,maximum_leaf_wetted_fraction,0.185448832,Top10
LHC0193,TALL,maximum_leaf_wetted_fraction,0.084489956,Top10
LHC0194,TALL,maximum_leaf_wetted_fraction,0.345178663,Top10
LHC0214,TALL,maximum_leaf_wetted_fraction,0.33817507,Top10
LHC0221,TALL,maximum_leaf_wetted_fraction,0.194016037,Top10
LHC0224,TALL,maximum_leaf_wetted_fraction,0.217527715,Top10
LHC0232,TALL,maximum_leaf_wetted_fraction,0.044274061,Top10
LHC0240,TALL,maximum_leaf_wetted_fraction,0.34743622,Top10
LHC0246,TALL,maximum_leaf_wetted_fraction,0.126922232,Top10
LHC0248,TALL,maximum_leaf_wetted_fraction,0.39551055,Top10
LHC0253,TALL,maximum_leaf_wetted_fraction,0.449250342,Top10
LHC0278,TALL,maximum_leaf_wetted_fraction,0.236389133,Top10
LHC0323,TALL,maximum_leaf_wetted_fraction,0.24757887,Top10
LHC0331,TALL,maximum_leaf_wetted_fraction,0.379685028,Top10
LHC0337,TALL,maximum_leaf_wetted_fraction,0.040741615,Top10
LHC0339,TALL,maximum_leaf_wetted_fraction,0.482356552,Top10
LHC0359,TALL,maximum_leaf_wetted_fraction,0.474849919,Top10
LHC0362,TALL,maximum_leaf_wetted_fraction,0.070283902,Top10
LHC0365,TALL,maximum_leaf_wetted_fraction,0.361328382,Top10
LHC0005,OSBS,maximum_leaf_wetted_fraction,0.068955391,Top10
LHC0030,OSBS,maximum_leaf_wetted_fraction,0.416229696,Top10
LHC0036,OSBS,maximum_leaf_wetted_fraction,0.442194744,Top10
LHC0039,OSBS,maximum_leaf_wetted_fraction,0.372675244,Top10
LHC0053,OSBS,maximum_leaf_wetted_fraction,0.382671308,Top10
LHC0057,OSBS,maximum_leaf_wetted_fraction,0.173357744,Top10
LHC0078,OSBS,maximum_leaf_wetted_fraction,0.484520016,Top10
LHC0088,OSBS,maximum_leaf_wetted_fraction,0.319441253,Top10
LHC0094,OSBS,maximum_leaf_wetted_fraction,0.022723579,Top10
LHC0115,OSBS,maximum_leaf_wetted_fraction,0.344409271,Top10
LHC0119,OSBS,maximum_leaf_wetted_fraction,0.054140694,Top10
LHC0126,OSBS,maximum_leaf_wetted_fraction,0.306954942,Top10
LHC0138,OSBS,maximum_leaf_wetted_fraction,0.222622798,Top10
LHC0140,OSBS,maximum_leaf_wetted_fraction,0.118895949,Top10
LHC0147,OSBS,maximum_leaf_wetted_fraction,0.29413917,Top10
LHC0148,OSBS,maximum_leaf_wetted_fraction,0.064262135,Top10
LHC0154,OSBS,maximum_leaf_wetted_fraction,0.418400011,Top10
LHC0164,OSBS,maximum_leaf_wetted_fraction,0.26987097,Top10
LHC0177,OSBS,maximum_leaf_wetted_fraction,0.179717561,Top10
LHC0181,OSBS,maximum_leaf_wetted_fraction,0.417149632,Top10
LHC0190,OSBS,maximum_leaf_wetted_fraction,0.185448832,Top10
LHC0193,OSBS,maximum_leaf_wetted_fraction,0.084489956,Top10
LHC0194,OSBS,maximum_leaf_wetted_fraction,0.345178663,Top10
LHC0214,OSBS,maximum_leaf_wetted_fraction,0.33817507,Top10
LHC0224,OSBS,maximum_leaf_wetted_fraction,0.217527715,Top10
LHC0232,OSBS,maximum_leaf_wetted_fraction,0.044274061,Top10
LHC0236,OSBS,maximum_leaf_wetted_fraction,0.167696263,Top10
LHC0245,OSBS,maximum_leaf_wetted_fraction,0.048517559,Top10
LHC0246,OSBS,maximum_leaf_wetted_fraction,0.126922232,Top10
LHC0248,OSBS,maximum_leaf_wetted_fraction,0.39551055,Top10
LHC0278,OSBS,maximum_leaf_wetted_fraction,0.236389133,Top10
LHC0331,OSBS,maximum_leaf_wetted_fraction,0.379685028,Top10
LHC0339,OSBS,maximum_leaf_wetted_fraction,0.482356552,Top10
LHC0343,OSBS,maximum_leaf_wetted_fraction,0.192536218,Top10
LHC0359,OSBS,maximum_leaf_wetted_fraction,0.474849919,Top10
LHC0362,OSBS,maximum_leaf_wetted_fraction,0.070283902,Top10
LHC0378,OSBS,maximum_leaf_wetted_fraction,0.024324528,Top10
LHC0005,ORNL,maximum_leaf_wetted_fraction,0.068955391,Top10
LHC0010,ORNL,maximum_leaf_wetted_fraction,0.218555452,Top10
LHC0013,ORNL,maximum_leaf_wetted_fraction,0.252504752,Top10
LHC0038,ORNL,maximum_leaf_wetted_fraction,0.103950516,Top10
LHC0039,ORNL,maximum_leaf_wetted_fraction,0.372675244,Top10
LHC0050,ORNL,maximum_leaf_wetted_fraction,0.258234754,Top10
LHC0051,ORNL,maximum_leaf_wetted_fraction,0.150800026,Top10
LHC0067,ORNL,maximum_leaf_wetted_fraction,0.159785324,Top10
LHC0076,ORNL,maximum_leaf_wetted_fraction,0.060321653,Top10
LHC0101,ORNL,maximum_leaf_wetted_fraction,0.34876305,Top10
LHC0102,ORNL,maximum_leaf_wetted_fraction,0.256268615,Top10
LHC0126,ORNL,maximum_leaf_wetted_fraction,0.306954942,Top10
LHC0157,ORNL,maximum_leaf_wetted_fraction,0.033978961,Top10
LHC0168,ORNL,maximum_leaf_wetted_fraction,0.432841236,Top10
LHC0170,ORNL,maximum_leaf_wetted_fraction,0.227973479,Top10
LHC0190,ORNL,maximum_leaf_wetted_fraction,0.185448832,Top10
LHC0206,ORNL,maximum_leaf_wetted_fraction,0.480485031,Top10
LHC0209,ORNL,maximum_leaf_wetted_fraction,0.327427307,Top10
LHC0212,ORNL,maximum_leaf_wetted_fraction,0.075807157,Top10
LHC0225,ORNL,maximum_leaf_wetted_fraction,0.392419239,Top10
LHC0232,ORNL,maximum_leaf_wetted_fraction,0.044274061,Top10
LHC0240,ORNL,maximum_leaf_wetted_fraction,0.34743622,Top10
LHC0264,ORNL,maximum_leaf_wetted_fraction,0.206666018,Top10
LHC0274,ORNL,maximum_leaf_wetted_fraction,0.016017736,Top10
LHC0283,ORNL,maximum_leaf_wetted_fraction,0.040515595,Top10
LHC0287,ORNL,maximum_leaf_wetted_fraction,0.031539789,Top10
LHC0303,ORNL,maximum_leaf_wetted_fraction,0.299224898,Top10
LHC0310,ORNL,maximum_leaf_wetted_fraction,0.211980614,Top10
LHC0326,ORNL,maximum_leaf_wetted_fraction,0.221846737,Top10
LHC0336,ORNL,maximum_leaf_wetted_fraction,0.311772695,Top10
LHC0338,ORNL,maximum_leaf_wetted_fraction,0.2429046,Top10
LHC0344,ORNL,maximum_leaf_wetted_fraction,0.125514821,Top10
LHC0361,ORNL,maximum_leaf_wetted_fraction,0.493843585,Top10
LHC0390,ORNL,maximum_leaf_wetted_fraction,0.406999438,Top10
LHC0396,ORNL,maximum_leaf_wetted_fraction,0.020002698,Top10
LHC0005,TALL,jmaxb1,0.073834941,Top10
LHC0036,TALL,jmaxb1,0.091736399,Top10
LHC0041,TALL,jmaxb1,0.117028088,Top10
LHC0050,TALL,jmaxb1,0.11528193,Top10
LHC0057,TALL,jmaxb1,0.087446044,Top10
LHC0062,TALL,jmaxb1,0.066923183,Top10
LHC0078,TALL,jmaxb1,0.111379899,Top10
LHC0088,TALL,jmaxb1,0.097073499,Top10
LHC0115,TALL,jmaxb1,0.213590911,Top10
LHC0122,TALL,jmaxb1,0.088158833,Top10
LHC0126,TALL,jmaxb1,0.099271961,Top10
LHC0138,TALL,jmaxb1,0.105570657,Top10
LHC0147,TALL,jmaxb1,0.135003768,Top10
LHC0148,TALL,jmaxb1,0.084590363,Top10
LHC0154,TALL,jmaxb1,0.119046824,Top10
LHC0158,TALL,jmaxb1,0.077742532,Top10
LHC0164,TALL,jmaxb1,0.138186208,Top10
LHC0178,TALL,jmaxb1,0.065197762,Top10
LHC0190,TALL,jmaxb1,0.071913858,Top10
LHC0193,TALL,jmaxb1,0.14524327,Top10
LHC0194,TALL,jmaxb1,0.07341814,Top10
LHC0214,TALL,jmaxb1,0.074023762,Top10
LHC0221,TALL,jmaxb1,0.106153662,Top10
LHC0224,TALL,jmaxb1,0.071220434,Top10
LHC0232,TALL,jmaxb1,0.108080716,Top10
LHC0240,TALL,jmaxb1,0.151986372,Top10
LHC0246,TALL,jmaxb1,0.094829374,Top10
LHC0248,TALL,jmaxb1,0.206411111,Top10
LHC0253,TALL,jmaxb1,0.102452812,Top10
LHC0278,TALL,jmaxb1,0.122502623,Top10
LHC0323,TALL,jmaxb1,0.070121438,Top10
LHC0331,TALL,jmaxb1,0.095807839,Top10
LHC0337,TALL,jmaxb1,0.093923014,Top10
LHC0339,TALL,jmaxb1,0.05965145,Top10
LHC0359,TALL,jmaxb1,0.143396136,Top10
LHC0362,TALL,jmaxb1,0.096009549,Top10
LHC0365,TALL,jmaxb1,0.055695364,Top10
LHC0005,OSBS,jmaxb1,0.073834941,Top10
LHC0030,OSBS,jmaxb1,0.184003597,Top10
LHC0036,OSBS,jmaxb1,0.091736399,Top10
LHC0039,OSBS,jmaxb1,0.080146287,Top10
LHC0053,OSBS,jmaxb1,0.248798906,Top10
LHC0057,OSBS,jmaxb1,0.087446044,Top10
LHC0078,OSBS,jmaxb1,0.111379899,Top10
LHC0088,OSBS,jmaxb1,0.097073499,Top10
LHC0094,OSBS,jmaxb1,0.210886742,Top10
LHC0115,OSBS,jmaxb1,0.213590911,Top10
LHC0119,OSBS,jmaxb1,0.225095686,Top10
LHC0126,OSBS,jmaxb1,0.099271961,Top10
LHC0138,OSBS,jmaxb1,0.105570657,Top10
LHC0140,OSBS,jmaxb1,0.078681433,Top10
LHC0147,OSBS,jmaxb1,0.135003768,Top10
LHC0148,OSBS,jmaxb1,0.084590363,Top10
LHC0154,OSBS,jmaxb1,0.119046824,Top10
LHC0164,OSBS,jmaxb1,0.138186208,Top10
LHC0177,OSBS,jmaxb1,0.2202323,Top10
LHC0181,OSBS,jmaxb1,0.163220187,Top10
LHC0190,OSBS,jmaxb1,0.071913858,Top10
LHC0193,OSBS,jmaxb1,0.14524327,Top10
LHC0194,OSBS,jmaxb1,0.07341814,Top10
LHC0214,OSBS,jmaxb1,0.074023762,Top10
LHC0224,OSBS,jmaxb1,0.071220434,Top10
LHC0232,OSBS,jmaxb1,0.108080716,Top10
LHC0236,OSBS,jmaxb1,0.143929885,Top10
LHC0245,OSBS,jmaxb1,0.147535687,Top10
LHC0246,OSBS,jmaxb1,0.094829374,Top10
LHC0248,OSBS,jmaxb1,0.206411111,Top10
LHC0278,OSBS,jmaxb1,0.122502623,Top10
LHC0331,OSBS,jmaxb1,0.095807839,Top10
LHC0339,OSBS,jmaxb1,0.05965145,Top10
LHC0343,OSBS,jmaxb1,0.146388825,Top10
LHC0359,OSBS,jmaxb1,0.143396136,Top10
LHC0362,OSBS,jmaxb1,0.096009549,Top10
LHC0378,OSBS,jmaxb1,0.103307934,Top10
LHC0005,ORNL,jmaxb1,0.073834941,Top10
LHC0010,ORNL,jmaxb1,0.094167627,Top10
LHC0013,ORNL,jmaxb1,0.155473685,Top10
LHC0038,ORNL,jmaxb1,0.116808688,Top10
LHC0039,ORNL,jmaxb1,0.080146287,Top10
LHC0050,ORNL,jmaxb1,0.11528193,Top10
LHC0051,ORNL,jmaxb1,0.070909943,Top10
LHC0067,ORNL,jmaxb1,0.195214425,Top10
LHC0076,ORNL,jmaxb1,0.136719182,Top10
LHC0101,ORNL,jmaxb1,0.114069884,Top10
LHC0102,ORNL,jmaxb1,0.166170743,Top10
LHC0126,ORNL,jmaxb1,0.099271961,Top10
LHC0157,ORNL,jmaxb1,0.180722151,Top10
LHC0168,ORNL,jmaxb1,0.174348091,Top10
LHC0170,ORNL,jmaxb1,0.152703968,Top10
LHC0190,ORNL,jmaxb1,0.071913858,Top10
LHC0206,ORNL,jmaxb1,0.054170612,Top10
LHC0209,ORNL,jmaxb1,0.133434718,Top10
LHC0212,ORNL,jmaxb1,0.069314297,Top10
LHC0225,ORNL,jmaxb1,0.064957463,Top10
LHC0232,ORNL,jmaxb1,0.108080716,Top10
LHC0240,ORNL,jmaxb1,0.151986372,Top10
LHC0264,ORNL,jmaxb1,0.239008424,Top10
LHC0274,ORNL,jmaxb1,0.213342685,Top10
LHC0283,ORNL,jmaxb1,0.092945171,Top10
LHC0287,ORNL,jmaxb1,0.212565939,Top10
LHC0303,ORNL,jmaxb1,0.086134335,Top10
LHC0310,ORNL,jmaxb1,0.160418688,Top10
LHC0326,ORNL,jmaxb1,0.050671675,Top10
LHC0336,ORNL,jmaxb1,0.140723909,Top10
LHC0338,ORNL,jmaxb1,0.132019207,Top10
LHC0344,ORNL,jmaxb1,0.08199914,Top10
LHC0361,ORNL,jmaxb1,0.089138664,Top10
LHC0390,ORNL,jmaxb1,0.058069381,Top10
LHC0396,ORNL,jmaxb1,0.061347252,Top10
LHC0331,TALL,aq_sp_yield_min,0.011403401,Best
LHC0343,OSBS,aq_sp_yield_min,0.010191103,Best
LHC0209,ORNL,aq_sp_yield_min,0.011796397,Best
LHC0331,TALL,fff,2.137497709,Best
LHC0343,OSBS,fff,4.018744655,Best
LHC0209,ORNL,fff,1.399187387,Best
LHC0331,TALL,hksat_sf,7.287580014,Best
LHC0343,OSBS,hksat_sf,3.31084521,Best
LHC0209,ORNL,hksat_sf,3.805747707,Best
LHC0331,TALL,liq_canopy_storage_scalar,0.054801886,Best
LHC0343,OSBS,liq_canopy_storage_scalar,0.737585849,Best
LHC0209,ORNL,liq_canopy_storage_scalar,0.708379455,Best
LHC0331,TALL,sucsat_sf,7.968454049,Best
LHC0343,OSBS,sucsat_sf,0.097224611,Best
LHC0209,ORNL,sucsat_sf,8.308923722,Best
LHC0331,TALL,watsat_sf,0.996325904,Best
LHC0343,OSBS,watsat_sf,1.024550182,Best
LHC0209,ORNL,watsat_sf,1.174856841,Best
LHC0331,TALL,zbedrock_sf,0.929184168,Best
LHC0343,OSBS,zbedrock_sf,0.99596613,Best
LHC0209,ORNL,zbedrock_sf,0.932494369,Best
LHC0331,TALL,wc2wjb0,1.024502014,Best
LHC0343,OSBS,wc2wjb0,0.640145967,Best
LHC0209,ORNL,wc2wjb0,0.828723391,Best
LHC0331,TALL,jmaxb0,0.017866506,Best
LHC0343,OSBS,jmaxb0,0.018199047,Best
LHC0209,ORNL,jmaxb0,0.015027132,Best
LHC0331,TALL,cv,0.006777405,Best
LHC0343,OSBS,cv,0.005278685,Best
LHC0209,ORNL,cv,0.017981995,Best
LHC0331,TALL,d_max,39.35142361,Best
LHC0343,OSBS,d_max,49.04592765,Best
LHC0209,ORNL,d_max,40.61853399,Best
LHC0331,TALL,frac_sat_soil_dsl_init,0.739902546,Best
LHC0343,OSBS,frac_sat_soil_dsl_init,0.656366096,Best
LHC0209,ORNL,frac_sat_soil_dsl_init,0.6777778,Best
LHC0331,TALL,act25,87.20304285,Best
LHC0343,OSBS,act25,53.13495954,Best
LHC0209,ORNL,act25,103.1694473,Best
LHC0331,TALL,n_baseflow,1.30330513,Best
LHC0343,OSBS,n_baseflow,1.761972102,Best
LHC0209,ORNL,n_baseflow,1.925174825,Best
LHC0331,TALL,nstem,0.24473117,Best
LHC0343,OSBS,nstem,0.327737919,Best
LHC0209,ORNL,nstem,0.442888029,Best
LHC0331,TALL,leafcn,19.85631633,Best
LHC0343,OSBS,leafcn,25.33515673,Best
LHC0209,ORNL,leafcn,57.59395568,Best
LHC0331,TALL,stem_leaf,1.845144847,Best
LHC0343,OSBS,stem_leaf,2.525827728,Best
LHC0209,ORNL,stem_leaf,2.268196754,Best
LHC0331,TALL,froot_leaf,1.609229045,Best
LHC0343,OSBS,froot_leaf,1.394658149,Best
LHC0209,ORNL,froot_leaf,1.26616001,Best
LHC0331,TALL,FUN_fracfixers,0.525391979,Best
LHC0343,OSBS,FUN_fracfixers,0.488010413,Best
LHC0209,ORNL,FUN_fracfixers,0.529682604,Best
LHC0331,TALL,slatop,0.126828218,Best
LHC0343,OSBS,slatop,0.007693007,Best
LHC0209,ORNL,slatop,0.142907495,Best
LHC0331,TALL,krmax,7.14e-11,Best
LHC0343,OSBS,krmax,1.42e-10,Best
LHC0209,ORNL,krmax,1.53e-10,Best
LHC0331,TALL,dleaf,0.142934333,Best
LHC0343,OSBS,dleaf,0.00919795,Best
LHC0209,ORNL,dleaf,0.000278619,Best
LHC0331,TALL,medlynintercept,3586.881745,Best
LHC0343,OSBS,medlynintercept,15247.08104,Best
LHC0209,ORNL,medlynintercept,4404.426485,Best
LHC0331,TALL,medlynslope,3.394665239,Best
LHC0343,OSBS,medlynslope,3.503486546,Best
LHC0209,ORNL,medlynslope,2.039546421,Best
LHC0331,TALL,kmax,1.58e-07,Best
LHC0343,OSBS,kmax,1.13e-07,Best
LHC0209,ORNL,kmax,3.31e-08,Best
LHC0331,TALL,psi50,-268062.1725,Best
LHC0343,OSBS,psi50,-139711.564,Best
LHC0209,ORNL,psi50,-732190.5792,Best
LHC0331,TALL,rootprof_beta,0.925826911,Best
LHC0343,OSBS,rootprof_beta,0.890806178,Best
LHC0209,ORNL,rootprof_beta,0.906145096,Best
LHC0331,TALL,baseflow_scalar,0.07789332,Best
LHC0343,OSBS,baseflow_scalar,0.040543675,Best
LHC0209,ORNL,baseflow_scalar,0.02386578,Best
LHC0331,TALL,maximum_leaf_wetted_fraction,0.379685028,Best
LHC0343,OSBS,maximum_leaf_wetted_fraction,0.192536218,Best
LHC0209,ORNL,maximum_leaf_wetted_fraction,0.327427307,Best
LHC0331,TALL,jmaxb1,0.095807839,Best
LHC0343,OSBS,jmaxb1,0.146388825,Best
LHC0209,ORNL,jmaxb1,0.133434718,Best
,ORNL,aq_sp_yield_min,0.02,Default
,OSBS,aq_sp_yield_min,0.02,Default
,TALL,aq_sp_yield_min,0.02,Default
,ORNL,fff,0.5,Default
,OSBS,fff,0.5,Default
,TALL,fff,0.5,Default
,ORNL,hksat_sf,1.0,Default
,OSBS,hksat_sf,1.0,Default
,TALL,hksat_sf,1.0,Default
,ORNL,liq_canopy_storage_scalar,0.1,Default
,OSBS,liq_canopy_storage_scalar,0.1,Default
,TALL,liq_canopy_storage_scalar,0.1,Default
,ORNL,sucsat_sf,1.0,Default
,OSBS,sucsat_sf,1.0,Default
,TALL,sucsat_sf,1.0,Default
,ORNL,watsat_sf,1.0,Default
,OSBS,watsat_sf,1.0,Default
,TALL,watsat_sf,1.0,Default
,ORNL,zbedrock_sf,1.0,Default
,OSBS,zbedrock_sf,1.0,Default
,TALL,zbedrock_sf,1.0,Default
,ORNL,wc2wjb0,0.8054,Default
,OSBS,wc2wjb0,0.8054,Default
,TALL,wc2wjb0,0.8054,Default
,ORNL,jmaxb0,0.0311,Default
,OSBS,jmaxb0,0.0311,Default
,TALL,jmaxb0,0.0311,Default
,ORNL,cv,0.01,Default
,OSBS,cv,0.01,Default
,TALL,cv,0.01,Default
,ORNL,d_max,15.0,Default
,OSBS,d_max,15.0,Default
,TALL,d_max,15.0,Default
,ORNL,frac_sat_soil_dsl_init,0.8,Default
,OSBS,frac_sat_soil_dsl_init,0.8,Default
,TALL,frac_sat_soil_dsl_init,0.8,Default
,ORNL,act25,60.0,Default
,OSBS,act25,60.0,Default
,TALL,act25,60.0,Default
,ORNL,n_baseflow,1.0,Default
,OSBS,n_baseflow,1.0,Default
,TALL,n_baseflow,1.0,Default
,ORNL,nstem,0.035,Default
,OSBS,nstem,0.08,Default
,TALL,nstem,0.08,Default
,ORNL,leafcn,23.452158,Default
,OSBS,leafcn,58.0,Default
,TALL,leafcn,58.0,Default
,ORNL,stem_leaf,2.3,Default
,OSBS,stem_leaf,2.3,Default
,TALL,stem_leaf,2.3,Default
,ORNL,froot_leaf,1.5,Default
,OSBS,froot_leaf,1.5,Default
,TALL,froot_leaf,1.5,Default
,ORNL,FUN_fracfixers,0.25,Default
,OSBS,FUN_fracfixers,0.25,Default
,TALL,FUN_fracfixers,0.25,Default
,ORNL,slatop,0.0308,Default
,OSBS,slatop,0.01,Default
,TALL,slatop,0.01,Default
,ORNL,krmax,1.04e-10,Default
,OSBS,krmax,1.49e-10,Default
,TALL,krmax,1.49e-10,Default
,ORNL,dleaf,0.04,Default
,OSBS,dleaf,0.04,Default
,TALL,dleaf,0.04,Default
,ORNL,medlynintercept,100.0,Default
,OSBS,medlynintercept,100.0,Default
,TALL,medlynintercept,100.0,Default
,ORNL,medlynslope,4.449999809,Default
,OSBS,medlynslope,2.349999905,Default
,TALL,medlynslope,2.349999905,Default
,ORNL,kmax,2.48e-08,Default
,OSBS,kmax,1.6e-08,Default
,TALL,kmax,1.6e-08,Default
,ORNL,psi50,-270000.0,Default
,OSBS,psi50,-530000.0,Default
,TALL,psi50,-530000.0,Default
,ORNL,rootprof_beta,0.966,Default
,OSBS,rootprof_beta,0.976,Default
,TALL,rootprof_beta,0.976,Default
,ORNL,baseflow_scalar,0.001,Default
,OSBS,baseflow_scalar,0.001,Default
,TALL,baseflow_scalar,0.001,Default
,ORNL,maximum_leaf_wetted_fraction,0.05,Default
,OSBS,maximum_leaf_wetted_fraction,0.05,Default
,TALL,maximum_leaf_wetted_fraction,0.05,Default
,ORNL,jmaxb1,0.17,Default
,OSBS,jmaxb1,0.17,Default
,TALL,jmaxb1,0.17,Default
